ref,position,strand,diff,height,from,decide,comment
NC_009648.1,2941543,-,17,24,tex_lcd_kf_02,,
NC_009648.1,2944191,-,67,83,tex_hcd_kf_09,y,internal
NC_009648.1,2944191,-,36,51,tex_hcd_kf_10,,
NC_009648.1,2944191,-,19,27,tex_lcd_kf_01,,
NC_009648.1,2944191,-,26,43,tex_lcd_kf_02,,
NC_009648.1,2945049,-,19,32,tex_hcd_kf_09,n,
NC_009648.1,2945222,-,12,30,tex_hcd_kf_09,n,
NC_009648.1,2946270,-,15,26,tex_hcd_kf_09,,
NC_009648.1,2946271,-,18,26,tex_hcd_kf_10,m,
NC_009648.1,2946556,+,13,13,tex_lcd_kf_02,n,
NC_009648.1,2946892,-,27,32,tex_hcd_kf_09,y,
NC_009648.1,2946892,-,13,28,tex_hcd_kf_10,,
NC_009648.1,2946892,-,30,37,tex_lcd_kf_02,,
NC_009648.1,2948076,-,15,26,tex_hcd_kf_09,n,
NC_009648.1,2948935,-,14,32,tex_lcd_kf_02,n,
NC_009648.1,2949144,-,37,46,tex_hcd_kf_09,y,
NC_009648.1,2949144,-,29,37,tex_hcd_kf_10,,
NC_009648.1,2949144,-,20,32,tex_lcd_kf_02,,
NC_009648.1,2949354,-,13,29,tex_hcd_kf_09,n,
NC_009648.1,2949354,-,14,46,tex_lcd_kf_02,,
NC_009648.1,2949375,-,23,37,tex_lcd_kf_02,n,
NC_009648.1,2949710,-,51,77,tex_hcd_kf_10,,
NC_009648.1,2949712,-,61,71,tex_hcd_kf_09,y,
NC_009648.1,2949712,-,193,201,tex_lcd_kf_01,,
NC_009648.1,2949712,-,303,316,tex_lcd_kf_02,,
NC_009648.1,2949890,-,117,120,tex_hcd_kf_09,y,sRNA?
NC_009648.1,2949890,-,98,98,tex_hcd_kf_10,,
NC_009648.1,2949890,-,57,60,tex_lcd_kf_02,,
NC_009648.1,2949890,-,42,43,tex_lcd_kf_01,,
NC_009648.1,2950004,-,69,69,tex_hcd_kf_09,y,sRNA?
NC_009648.1,2950004,-,127,127,tex_hcd_kf_10,,
NC_009648.1,2950544,-,14,16,tex_lcd_kf_01,m,
NC_009648.1,2950544,-,13,17,tex_lcd_kf_02,,
NC_009648.1,2951273,-,11,11,tex_lcd_kf_02,m,
NC_009648.1,2951981,+,150,155,tex_hcd_kf_09,y,
NC_009648.1,2951981,+,149,150,tex_hcd_kf_10,,
NC_009648.1,2951981,+,166,175,tex_lcd_kf_01,,
NC_009648.1,2951981,+,185,203,tex_lcd_kf_02,,
NC_009648.1,2954019,-,18,20,tex_hcd_kf_09,y,3'
NC_009648.1,2954019,-,41,46,tex_hcd_kf_10,,
NC_009648.1,2954019,-,34,34,tex_lcd_kf_01,,
NC_009648.1,2954019,-,60,70,tex_lcd_kf_02,,
NC_009648.1,2954037,-,10,10,tex_lcd_kf_02,n,
NC_009648.1,2955602,-,13,14,tex_lcd_kf_01,n,
NC_009648.1,2955830,-,34,37,tex_hcd_kf_09,y,
NC_009648.1,2955830,-,17,17,tex_hcd_kf_10,,
NC_009648.1,2955830,-,13,16,tex_lcd_kf_02,,
NC_009648.1,2956604,+,12,12,tex_hcd_kf_10,n,
NC_009648.1,2957104,-,169,169,tex_hcd_kf_09,y,
NC_009648.1,2957104,-,189,189,tex_hcd_kf_10,,
NC_009648.1,2957104,-,64,64,tex_lcd_kf_01,,
NC_009648.1,2957104,-,101,101,tex_lcd_kf_02,,
NC_009648.1,2957707,+,60,60,tex_hcd_kf_09,y,sRNA
NC_009648.1,2957707,+,94,94,tex_hcd_kf_10,,
NC_009648.1,2957707,+,1169,1169,tex_lcd_kf_01,,
NC_009648.1,2957707,+,1079,1079,tex_lcd_kf_02,,
NC_009648.1,2957808,+,27,30,tex_hcd_kf_09,y,
NC_009648.1,2957808,+,31,33,tex_hcd_kf_10,,
NC_009648.1,2957808,+,202,214,tex_lcd_kf_01,,
NC_009648.1,2957808,+,217,227,tex_lcd_kf_02,,
NC_009648.1,2957839,-,65,69,tex_hcd_kf_09,y,sRNA?
NC_009648.1,2957839,-,43,48,tex_hcd_kf_10,,
NC_009648.1,2957839,-,14,14,tex_lcd_kf_01,,
NC_009648.1,2957839,-,36,37,tex_lcd_kf_02,,
NC_009648.1,2957848,+,26,242,tex_lcd_kf_01,n,
NC_009648.1,2957848,+,26,256,tex_lcd_kf_02,,
NC_009648.1,2957886,+,21,31,tex_hcd_kf_09,y,
NC_009648.1,2957886,+,16,28,tex_hcd_kf_10,,
NC_009648.1,2957913,+,34,118,tex_lcd_kf_01,n,
NC_009648.1,2957945,+,27,155,tex_lcd_kf_01,n,
NC_009648.1,2957945,+,26,111,tex_lcd_kf_02,,
NC_009648.1,2957998,+,34,56,tex_hcd_kf_09,y,
NC_009648.1,2957998,+,62,82,tex_hcd_kf_10,,
NC_009648.1,2957998,+,17,140,tex_lcd_kf_01,,
NC_009648.1,2957998,+,24,108,tex_lcd_kf_02,,
NC_009648.1,2958108,+,19,66,tex_lcd_kf_01,n,
NC_009648.1,2958108,+,23,51,tex_lcd_kf_02,,
NC_009648.1,2958130,-,62,71,tex_hcd_kf_09,y,as
NC_009648.1,2958130,-,68,80,tex_hcd_kf_10,,
NC_009648.1,2958130,-,37,39,tex_lcd_kf_01,,
NC_009648.1,2958130,-,50,60,tex_lcd_kf_02,,
NC_009648.1,2958224,+,33,97,tex_lcd_kf_01,n,
NC_009648.1,2958225,+,23,73,tex_lcd_kf_02,n,
NC_009648.1,2958329,+,10,70,tex_lcd_kf_01,n,
NC_009648.1,2958398,+,16,24,tex_hcd_kf_10,n,
NC_009648.1,2958398,+,50,107,tex_lcd_kf_01,n,
NC_009648.1,2958398,+,41,85,tex_lcd_kf_02,n,
NC_009648.1,2958425,+,20,138,tex_lcd_kf_01,n,
NC_009648.1,2958470,+,30,172,tex_lcd_kf_01,n,
NC_009648.1,2958470,+,26,120,tex_lcd_kf_02,n,
NC_009648.1,2958489,+,32,108,tex_lcd_kf_02,n,
NC_009648.1,2958523,+,24,33,tex_hcd_kf_09,m,
NC_009648.1,2958523,+,25,47,tex_hcd_kf_10,,
NC_009648.1,2958523,+,21,119,tex_lcd_kf_01,,
NC_009648.1,2958523,+,20,111,tex_lcd_kf_02,,
NC_009648.1,2958655,+,12,36,tex_lcd_kf_02,n,
NC_009648.1,2958866,+,20,80,tex_lcd_kf_01,n,
NC_009648.1,2958866,+,22,67,tex_lcd_kf_02,n,
NC_009648.1,2959114,+,19,76,tex_lcd_kf_01,n,
NC_009648.1,2959129,+,37,100,tex_lcd_kf_01,n,
NC_009648.1,2959129,+,23,57,tex_lcd_kf_02,n,
NC_009648.1,2959194,+,54,146,tex_lcd_kf_01,n,
NC_009648.1,2959194,+,47,107,tex_lcd_kf_02,n,
NC_009648.1,2959340,-,10,10,tex_hcd_kf_09,y,sRNA?
NC_009648.1,2959340,-,15,16,tex_hcd_kf_10,,
NC_009648.1,2959340,-,19,19,tex_lcd_kf_01,,
NC_009648.1,2959340,-,17,17,tex_lcd_kf_02,,
NC_009648.1,2959803,+,20,50,tex_lcd_kf_01,n,
NC_009648.1,2960128,+,15,39,tex_lcd_kf_01,n,
NC_009648.1,2960128,+,19,50,tex_lcd_kf_02,n,
NC_009648.1,2960607,+,16,30,tex_lcd_kf_01,n,
NC_009648.1,2960607,+,11,37,tex_lcd_kf_02,n,
NC_009648.1,2962161,-,21,58,tex_hcd_kf_09,n,
NC_009648.1,2962161,-,21,71,tex_hcd_kf_10,n,
NC_009648.1,2962162,-,15,67,tex_lcd_kf_02,n,
NC_009648.1,2962170,-,36,37,tex_hcd_kf_09,y,
NC_009648.1,2962170,-,45,52,tex_hcd_kf_10,,
NC_009648.1,2962170,-,39,41,tex_lcd_kf_01,,
NC_009648.1,2962170,-,51,53,tex_lcd_kf_02,,
NC_009648.1,2962227,+,61,63,tex_hcd_kf_09,y,as
NC_009648.1,2962227,+,47,47,tex_hcd_kf_10,,
NC_009648.1,2962227,+,18,18,tex_lcd_kf_01,,
NC_009648.1,2962227,+,23,23,tex_lcd_kf_02,,
NC_009648.1,2962343,-,22,23,tex_hcd_kf_09,y,internal
NC_009648.1,2962343,-,33,38,tex_hcd_kf_10,,
NC_009648.1,2962757,-,33,33,tex_hcd_kf_09,y,
NC_009648.1,2962757,-,38,39,tex_hcd_kf_10,,
NC_009648.1,2962757,-,62,62,tex_lcd_kf_01,,
NC_009648.1,2962757,-,53,53,tex_lcd_kf_02,,
NC_009648.1,2963463,-,57,57,tex_hcd_kf_09,y,
NC_009648.1,2963463,-,47,47,tex_hcd_kf_10,,
NC_009648.1,2963463,-,40,40,tex_lcd_kf_01,,
NC_009648.1,2963463,-,32,33,tex_lcd_kf_02,,
NC_009648.1,2963585,+,38,38,tex_hcd_kf_09,y,
NC_009648.1,2963585,+,57,57,tex_hcd_kf_10,,
NC_009648.1,2963603,-,17,17,tex_hcd_kf_09,y,
NC_009648.1,2963603,-,24,25,tex_hcd_kf_10,,
NC_009648.1,2964284,+,204,209,tex_hcd_kf_09,y,
NC_009648.1,2964284,+,157,159,tex_hcd_kf_10,,
NC_009648.1,2964284,+,213,213,tex_lcd_kf_01,,
NC_009648.1,2964284,+,237,237,tex_lcd_kf_02,,
NC_009648.1,2964623,+,15,37,tex_hcd_kf_10,n,
NC_009648.1,2966812,-,15,16,tex_hcd_kf_09,y,internal
NC_009648.1,2966812,-,14,15,tex_hcd_kf_10,,
NC_009648.1,2966812,-,10,10,tex_lcd_kf_02,,
NC_009648.1,2968569,-,11,13,tex_hcd_kf_09,y,
NC_009648.1,2968569,-,22,22,tex_hcd_kf_10,,
NC_009648.1,2968569,-,17,23,tex_lcd_kf_01,,
NC_009648.1,2968569,-,19,21,tex_lcd_kf_02,,
NC_009648.1,2968773,+,28,28,tex_hcd_kf_09,y,as
NC_009648.1,2968773,+,22,22,tex_hcd_kf_10,,
NC_009648.1,2968773,+,20,20,tex_lcd_kf_01,,
NC_009648.1,2968773,+,14,14,tex_lcd_kf_02,,
NC_009648.1,2969409,-,99,101,tex_hcd_kf_09,y,
NC_009648.1,2969409,-,62,63,tex_hcd_kf_10,,
NC_009648.1,2969409,-,170,171,tex_lcd_kf_01,,
NC_009648.1,2969409,-,165,166,tex_lcd_kf_02,,
NC_009648.1,2969904,-,14,16,tex_hcd_kf_09,m,
NC_009648.1,2969904,-,10,10,tex_hcd_kf_10,,
NC_009648.1,2970548,-,72,72,tex_hcd_kf_09,y,
NC_009648.1,2970548,-,96,96,tex_hcd_kf_10,,
NC_009648.1,2970548,-,36,36,tex_lcd_kf_01,,
NC_009648.1,2970548,-,40,40,tex_lcd_kf_02,,
NC_009648.1,2971284,-,34,42,tex_hcd_kf_09,y,
NC_009648.1,2971284,-,61,72,tex_hcd_kf_10,,
NC_009648.1,2971284,-,106,112,tex_lcd_kf_01,,
NC_009648.1,2971284,-,123,133,tex_lcd_kf_02,,
NC_009648.1,2971947,-,19,41,tex_hcd_kf_09,n,
NC_009648.1,2971947,-,28,52,tex_hcd_kf_10,,
NC_009648.1,2971993,-,15,24,tex_hcd_kf_09,m,
NC_009648.1,2971993,-,14,22,tex_hcd_kf_10,,
NC_009648.1,2971993,-,11,19,tex_lcd_kf_01,,
NC_009648.1,2972937,-,22,30,tex_hcd_kf_10,y,
NC_009648.1,2973471,-,90,92,tex_hcd_kf_09,y,
NC_009648.1,2973471,-,149,149,tex_hcd_kf_10,,
NC_009648.1,2973471,-,287,288,tex_lcd_kf_01,,
NC_009648.1,2973471,-,348,349,tex_lcd_kf_02,,
NC_009648.1,2973760,-,239,251,tex_hcd_kf_09,y,3'
NC_009648.1,2973760,-,367,375,tex_hcd_kf_10,,
NC_009648.1,2973760,-,580,586,tex_lcd_kf_01,,
NC_009648.1,2973760,-,714,725,tex_lcd_kf_02,,
NC_009648.1,2974412,-,79,114,tex_hcd_kf_09,y,
NC_009648.1,2974412,-,79,112,tex_hcd_kf_10,,
NC_009648.1,2974412,-,26,65,tex_lcd_kf_01,,
NC_009648.1,2974412,-,44,104,tex_lcd_kf_02,,
NC_009648.1,2974460,-,20,30,tex_hcd_kf_10,n,
NC_009648.1,2974460,-,21,30,tex_hcd_kf_09,,
NC_009648.1,2974460,-,35,41,tex_lcd_kf_01,,
NC_009648.1,2974460,-,54,58,tex_lcd_kf_02,,
NC_009648.1,2974595,-,34,44,tex_hcd_kf_09,y,
NC_009648.1,2974595,-,25,26,tex_hcd_kf_10,,
NC_009648.1,2974595,-,11,13,tex_lcd_kf_01,,
NC_009648.1,2974595,-,14,20,tex_lcd_kf_02,,
NC_009648.1,2976643,-,81,609,tex_hcd_kf_09,n,
NC_009648.1,2976643,-,84,608,tex_hcd_kf_10,,
NC_009648.1,2976643,-,471,1318,tex_lcd_kf_01,,
NC_009648.1,2976643,-,418,1308,tex_lcd_kf_02,,
NC_009648.1,2976683,-,368,518,tex_hcd_kf_09,y,
NC_009648.1,2976683,-,392,516,tex_hcd_kf_10,,
NC_009648.1,2976683,-,721,851,tex_lcd_kf_01,,
NC_009648.1,2976683,-,763,890,tex_lcd_kf_02,,
NC_009648.1,2976973,-,143,144,tex_hcd_kf_09,y,3'
NC_009648.1,2976973,-,224,228,tex_hcd_kf_10,,
NC_009648.1,2977768,-,16,27,tex_hcd_kf_10,n,
NC_009648.1,2977768,-,13,21,tex_lcd_kf_01,,
NC_009648.1,2977902,-,63,81,tex_hcd_kf_09,y,internal
NC_009648.1,2977902,-,78,97,tex_hcd_kf_10,,
NC_009648.1,2977902,-,32,61,tex_lcd_kf_01,,
NC_009648.1,2977902,-,30,67,tex_lcd_kf_02,,
NC_009648.1,2977912,-,20,38,tex_lcd_kf_02,n,
NC_009648.1,2979532,-,993,996,tex_hcd_kf_09,y,
NC_009648.1,2979532,-,1894,1895,tex_hcd_kf_10,,
NC_009648.1,2979532,-,1945,1946,tex_lcd_kf_01,,
NC_009648.1,2979532,-,2287,2293,tex_lcd_kf_02,,
NC_009648.1,2980196,-,128,128,tex_hcd_kf_10,,
NC_009648.1,2980196,-,113,116,tex_lcd_kf_01,,
NC_009648.1,2980196,-,135,137,tex_lcd_kf_02,,
NC_009648.1,2980197,-,112,114,tex_hcd_kf_09,y,internal
NC_009648.1,2980197,-,124,124,tex_hcd_kf_10,,
NC_009648.1,2980197,-,113,116,tex_lcd_kf_01,,
NC_009648.1,2980525,-,134,138,tex_hcd_kf_09,y,
NC_009648.1,2980525,-,140,142,tex_hcd_kf_10,,
NC_009648.1,2980525,-,240,241,tex_lcd_kf_01,,
NC_009648.1,2980525,-,222,222,tex_lcd_kf_02,,
NC_009648.1,2980551,+,31,31,tex_hcd_kf_09,y,
NC_009648.1,2980551,+,35,35,tex_hcd_kf_10,,
NC_009648.1,2980551,+,51,51,tex_lcd_kf_01,,
NC_009648.1,2980551,+,52,52,tex_lcd_kf_02,,
NC_009648.1,2983515,-,11,35,tex_lcd_kf_02,n,
NC_009648.1,2983608,-,27,76,tex_hcd_kf_09,m,
NC_009648.1,2983608,-,11,31,tex_hcd_kf_10,,
NC_009648.1,2983608,-,22,66,tex_lcd_kf_01,,
NC_009648.1,2983608,-,28,70,tex_lcd_kf_02,,
NC_009648.1,2983638,-,18,51,tex_hcd_kf_09,n,
NC_009648.1,2983709,-,20,60,tex_lcd_kf_01,n,
NC_009648.1,2983709,-,16,54,tex_lcd_kf_02,n,
NC_009648.1,2984008,+,11,13,tex_hcd_kf_09,n,
NC_009648.1,2984008,+,15,16,tex_hcd_kf_10,n,
NC_009648.1,2984008,+,16,17,tex_lcd_kf_02,n,
NC_009648.1,2984074,-,12,26,tex_hcd_kf_09,n,
NC_009648.1,2984308,-,36,36,tex_hcd_kf_09,y,
NC_009648.1,2984308,-,31,31,tex_hcd_kf_10,,
NC_009648.1,2984308,-,144,144,tex_lcd_kf_01,,
NC_009648.1,2984308,-,182,183,tex_lcd_kf_02,,
NC_009648.1,2984407,+,37,45,tex_lcd_kf_01,y,
NC_009648.1,2984407,+,32,42,tex_lcd_kf_02,,
NC_009648.1,2988709,-,10,11,tex_hcd_kf_10,m,
NC_009648.1,2990041,-,14,24,tex_lcd_kf_01,n,
NC_009648.1,2990226,-,90,97,tex_hcd_kf_09,y,
NC_009648.1,2990226,-,90,95,tex_hcd_kf_10,,
NC_009648.1,2990226,-,38,48,tex_lcd_kf_01,,
NC_009648.1,2990226,-,66,76,tex_lcd_kf_02,,
NC_009648.1,2990426,-,10,19,tex_hcd_kf_10,m,
NC_009648.1,2990426,-,12,20,tex_lcd_kf_01,,
NC_009648.1,2990426,-,11,17,tex_lcd_kf_02,,
NC_009648.1,2991071,-,37,39,tex_hcd_kf_09,y,
NC_009648.1,2991071,-,52,54,tex_hcd_kf_10,,
NC_009648.1,2991071,-,91,94,tex_lcd_kf_01,,
NC_009648.1,2991071,-,120,122,tex_lcd_kf_02,,
NC_009648.1,2992334,-,44,217,tex_hcd_kf_09,n,
NC_009648.1,2992334,-,79,338,tex_hcd_kf_10,,
NC_009648.1,2992334,-,851,1026,tex_lcd_kf_01,,
NC_009648.1,2992334,-,920,1101,tex_lcd_kf_02,,
NC_009648.1,2992370,-,167,173,tex_hcd_kf_09,y,
NC_009648.1,2992370,-,246,256,tex_hcd_kf_10,,
NC_009648.1,2992370,-,171,174,tex_lcd_kf_01,,
NC_009648.1,2992370,-,180,180,tex_lcd_kf_02,,
NC_009648.1,2992833,-,111,112,tex_hcd_kf_10,y,internal
NC_009648.1,2992833,-,16,17,tex_lcd_kf_01,,
NC_009648.1,2992833,-,77,81,tex_hcd_kf_09,,
NC_009648.1,2992833,-,23,24,tex_lcd_kf_02,,
NC_009648.1,2994602,-,10,11,tex_hcd_kf_10,n,
NC_009648.1,2996416,-,281,281,tex_hcd_kf_09,y,
NC_009648.1,2996416,-,218,219,tex_hcd_kf_10,,
NC_009648.1,2996416,-,118,118,tex_lcd_kf_01,,
NC_009648.1,2996416,-,102,102,tex_lcd_kf_02,,
NC_009648.1,2996643,+,22,22,tex_hcd_kf_09,y,
NC_009648.1,2996689,+,19,27,tex_hcd_kf_10,n,
NC_009648.1,2996689,+,234,234,tex_lcd_kf_01,,
NC_009648.1,2996689,+,216,218,tex_lcd_kf_02,,
NC_009648.1,2996936,+,13,14,tex_hcd_kf_09,m,
NC_009648.1,2997130,-,19,20,tex_hcd_kf_10,n,
NC_009648.1,2997481,+,56,56,tex_hcd_kf_09,y,internal
NC_009648.1,2997481,+,50,51,tex_hcd_kf_10,,
NC_009648.1,2997481,+,31,33,tex_lcd_kf_01,,
NC_009648.1,2997481,+,34,39,tex_lcd_kf_02,,
NC_009648.1,2998674,+,50,52,tex_hcd_kf_09,y,as
NC_009648.1,2998674,+,44,45,tex_hcd_kf_10,,
NC_009648.1,2998674,+,50,50,tex_lcd_kf_01,,
NC_009648.1,2998674,+,39,41,tex_lcd_kf_02,,
NC_009648.1,2998966,-,156,167,tex_hcd_kf_09,y,
NC_009648.1,2998966,-,216,226,tex_hcd_kf_10,,
NC_009648.1,2998966,-,330,336,tex_lcd_kf_01,,
NC_009648.1,2998966,-,319,320,tex_lcd_kf_02,,
NC_009648.1,2999053,-,116,116,tex_hcd_kf_09,y,2nd start
NC_009648.1,2999053,-,130,133,tex_hcd_kf_10,,
NC_009648.1,2999053,-,284,285,tex_lcd_kf_01,,
NC_009648.1,2999053,-,278,280,tex_lcd_kf_02,,
NC_009648.1,2999143,-,17,22,tex_hcd_kf_09,m,
NC_009648.1,2999143,-,20,24,tex_hcd_kf_10,,
NC_009648.1,2999143,-,13,17,tex_lcd_kf_02,,
NC_009648.1,2999153,+,33,34,tex_hcd_kf_09,y,
NC_009648.1,2999153,+,34,36,tex_hcd_kf_10,,
NC_009648.1,2999185,-,12,14,tex_lcd_kf_01,n,
NC_009648.1,2999576,+,11,15,tex_lcd_kf_02,n,
NC_009648.1,2999657,-,17,17,tex_hcd_kf_10,n,
NC_009648.1,2999657,-,13,13,tex_lcd_kf_01,n,
NC_009648.1,2999927,+,12,12,tex_hcd_kf_10,m,
NC_009648.1,3000194,+,18,19,tex_hcd_kf_09,y,
NC_009648.1,3000194,+,27,28,tex_hcd_kf_10,,
NC_009648.1,3000194,+,104,105,tex_lcd_kf_01,,
NC_009648.1,3000194,+,127,127,tex_lcd_kf_02,,
NC_009648.1,3000201,+,17,36,tex_hcd_kf_09,n,
NC_009648.1,3000201,+,18,45,tex_hcd_kf_10,,
NC_009648.1,3000201,+,56,160,tex_lcd_kf_01,,
NC_009648.1,3000201,+,66,192,tex_lcd_kf_02,,
NC_009648.1,3000453,+,41,41,tex_lcd_kf_02,y,
NC_009648.1,3000454,+,22,22,tex_hcd_kf_09,,
NC_009648.1,3000454,+,19,19,tex_hcd_kf_10,,
NC_009648.1,3000454,+,37,38,tex_lcd_kf_01,,
NC_009648.1,3002311,+,18,18,tex_hcd_kf_09,m,
NC_009648.1,3002311,+,13,13,tex_hcd_kf_10,,
NC_009648.1,3003196,-,36,37,tex_hcd_kf_09,y,
NC_009648.1,3003196,-,22,22,tex_hcd_kf_10,,
NC_009648.1,3003196,-,41,41,tex_lcd_kf_01,,
NC_009648.1,3003196,-,36,36,tex_lcd_kf_02,,
NC_009648.1,3005170,+,268,268,tex_hcd_kf_09,y,
NC_009648.1,3005170,+,402,402,tex_hcd_kf_10,,
NC_009648.1,3005170,+,371,371,tex_lcd_kf_01,,
NC_009648.1,3005170,+,255,255,tex_lcd_kf_02,,
NC_009648.1,3005902,-,15,16,tex_lcd_kf_01,n,
NC_009648.1,3006028,-,13,16,tex_hcd_kf_10,n,
NC_009648.1,3006713,-,2074,2074,tex_hcd_kf_09,y,
NC_009648.1,3006713,-,1115,1115,tex_hcd_kf_10,,
NC_009648.1,3006713,-,536,536,tex_lcd_kf_01,,
NC_009648.1,3006713,-,505,505,tex_lcd_kf_02,,
NC_009648.1,3006873,-,12,12,tex_hcd_kf_09,n,
NC_009648.1,3006873,-,10,10,tex_hcd_kf_10,n,
NC_009648.1,3007007,+,21,21,tex_hcd_kf_09,y,
NC_009648.1,3007007,+,24,24,tex_hcd_kf_10,,
NC_009648.1,3007007,+,65,65,tex_lcd_kf_01,,
NC_009648.1,3007007,+,73,73,tex_lcd_kf_02,,
NC_009648.1,3009456,+,35,36,tex_hcd_kf_09,y,
NC_009648.1,3009456,+,32,34,tex_hcd_kf_10,,
NC_009648.1,3009456,+,13,14,tex_lcd_kf_01,,
NC_009648.1,3010612,-,43,43,tex_hcd_kf_09,y,
NC_009648.1,3010612,-,32,32,tex_hcd_kf_10,,
NC_009648.1,3010612,-,39,40,tex_lcd_kf_01,,
NC_009648.1,3010612,-,42,42,tex_lcd_kf_02,,
NC_009648.1,3011441,+,25,25,tex_hcd_kf_09,y,internal
NC_009648.1,3011441,+,23,25,tex_hcd_kf_10,,
NC_009648.1,3011441,+,16,17,tex_lcd_kf_01,,
NC_009648.1,3011441,+,22,24,tex_lcd_kf_02,,
NC_009648.1,3012213,-,35,44,tex_hcd_kf_10,y,internal
NC_009648.1,3012213,-,26,27,tex_lcd_kf_01,,
NC_009648.1,3012213,-,31,34,tex_hcd_kf_09,,
NC_009648.1,3012213,-,34,37,tex_lcd_kf_02,,
NC_009648.1,3013654,-,14,24,tex_hcd_kf_10,n,
NC_009648.1,3013685,-,11,16,tex_hcd_kf_09,y,
NC_009648.1,3013806,+,38,38,tex_hcd_kf_09,y,
NC_009648.1,3013806,+,12,13,tex_hcd_kf_10,,
NC_009648.1,3013806,+,14,14,tex_lcd_kf_01,,
NC_009648.1,3013806,+,16,16,tex_lcd_kf_02,,
NC_009648.1,3014832,-,37,37,tex_hcd_kf_09,y,
NC_009648.1,3014832,-,48,48,tex_hcd_kf_10,,
NC_009648.1,3014832,-,38,38,tex_lcd_kf_02,,
NC_009648.1,3016606,+,14,14,tex_hcd_kf_10,y,
NC_009648.1,3016647,-,19,20,tex_lcd_kf_01,y,
NC_009648.1,3016647,-,16,16,tex_lcd_kf_02,,
NC_009648.1,3016776,-,20,34,tex_hcd_kf_09,n,
NC_009648.1,3016776,-,27,43,tex_hcd_kf_10,,
NC_009648.1,3016776,-,30,62,tex_lcd_kf_01,,
NC_009648.1,3016776,-,48,68,tex_lcd_kf_02,,
NC_009648.1,3016834,+,10,10,tex_hcd_kf_09,y,
NC_009648.1,3016834,+,23,24,tex_lcd_kf_01,,
NC_009648.1,3016834,+,28,28,tex_lcd_kf_02,,
NC_009648.1,3016844,-,29,31,tex_lcd_kf_01,y,
NC_009648.1,3016932,+,21,23,tex_hcd_kf_09,y,
NC_009648.1,3016932,+,21,24,tex_hcd_kf_10,,
NC_009648.1,3016932,+,60,67,tex_lcd_kf_01,,
NC_009648.1,3016932,+,102,116,tex_lcd_kf_02,,
NC_009648.1,3017962,+,11,22,tex_lcd_kf_02,n,
NC_009648.1,3018087,+,19,25,tex_hcd_kf_10,y,3'
NC_009648.1,3020664,-,90,336,tex_lcd_kf_01,n,
NC_009648.1,3020665,-,50,115,tex_hcd_kf_10,,
NC_009648.1,3020665,-,108,335,tex_lcd_kf_02,,
NC_009648.1,3020672,-,56,70,tex_hcd_kf_09,y,
NC_009648.1,3020672,-,57,75,tex_hcd_kf_10,,
NC_009648.1,3020672,-,210,258,tex_lcd_kf_01,,
NC_009648.1,3020672,-,223,251,tex_lcd_kf_02,,
NC_009648.1,3020814,-,1854,1854,tex_hcd_kf_09,y,
NC_009648.1,3020814,-,2732,2732,tex_hcd_kf_10,,
NC_009648.1,3020814,-,7445,7445,tex_lcd_kf_01,,
NC_009648.1,3020814,-,8460,8460,tex_lcd_kf_02,,
NC_009648.1,3022300,-,16,35,tex_lcd_kf_01,n,
NC_009648.1,3022300,-,18,33,tex_lcd_kf_02,n,
NC_009648.1,3022443,-,16,30,tex_hcd_kf_09,n,
NC_009648.1,3022632,+,13,13,tex_hcd_kf_10,n,
NC_009648.1,3022704,-,13,28,tex_lcd_kf_01,n,
NC_009648.1,3022940,-,15,41,tex_hcd_kf_09,m,
NC_009648.1,3022940,-,22,53,tex_hcd_kf_10,,
NC_009648.1,3023286,-,32,35,tex_hcd_kf_09,y,
NC_009648.1,3023286,-,31,40,tex_hcd_kf_10,,
NC_009648.1,3023286,-,114,114,tex_lcd_kf_01,,
NC_009648.1,3023286,-,111,112,tex_lcd_kf_02,,
NC_009648.1,3023479,+,9799,9799,tex_hcd_kf_09,y,
NC_009648.1,3023479,+,20229,20229,tex_hcd_kf_10,,
NC_009648.1,3023479,+,37050,37050,tex_lcd_kf_01,,
NC_009648.1,3023479,+,48418,48418,tex_lcd_kf_02,,
NC_009648.1,3023609,+,50,168,tex_lcd_kf_01,n,
NC_009648.1,3023609,+,38,114,tex_lcd_kf_02,n,
NC_009648.1,3023622,+,20,96,tex_hcd_kf_09,n,
NC_009648.1,3023622,+,32,214,tex_lcd_kf_01,n,
NC_009648.1,3023622,+,35,164,tex_lcd_kf_02,n,
NC_009648.1,3023670,+,17,178,tex_lcd_kf_01,n,
NC_009648.1,3023744,+,12,70,tex_hcd_kf_09,n,
NC_009648.1,3023744,+,23,83,tex_hcd_kf_10,n,
NC_009648.1,3023810,+,24,52,tex_lcd_kf_02,n,
NC_009648.1,3024186,-,29,29,tex_hcd_kf_09,y,internal
NC_009648.1,3024186,-,38,38,tex_hcd_kf_10,,
NC_009648.1,3024186,-,37,37,tex_lcd_kf_01,,
NC_009648.1,3024186,-,49,49,tex_lcd_kf_02,,
NC_009648.1,3024923,-,11,11,tex_hcd_kf_10,y,
NC_009648.1,3024923,-,23,23,tex_lcd_kf_01,,
NC_009648.1,3024966,+,166,166,tex_hcd_kf_09,y,
NC_009648.1,3024966,+,247,247,tex_hcd_kf_10,,
NC_009648.1,3024966,+,316,316,tex_lcd_kf_01,,
NC_009648.1,3024966,+,333,333,tex_lcd_kf_02,,
